"ID","Hospital","City","State","Zip","County","Measure_ID","Compared_to_National","Readmission_Score","Lower","Higher"
451326,"CHILLICOTHE HOSPITAL DISTRICT","CHILLICOTHE","TX",79225,"HARDEMAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
451328,"RICELAND MEDICAL CENTER","WINNIE","TX",77665,"CHAMBERS","READM_30_AMI",NA,NA,"Not Available","Not Available"
451329,"RANKIN HOSPITAL MEDICAL CLINIC","RANKIN","TX",79778,"UPTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
451330,"MEDINA REGIONAL HOSPITAL","HONDO","TX",78861,"MEDINA","READM_30_AMI",NA,NA,"Not Available","Not Available"
451331,"COON MEMORIAL HOSPITAL","DALHART","TX",79022,"DALLAM","READM_30_AMI",NA,NA,"Not Available","Not Available"
451332,"PALACIOS COMMUNITY MEDICAL CENTER","PALACIOS","TX",77465,"MATAGORDA","READM_30_AMI",NA,NA,"Not Available","Not Available"
451333,"MARTIN COUNTY HOSPITAL DISTRICT","STANTON","TX",79782,"MARTIN","READM_30_AMI",NA,NA,"Not Available","Not Available"
451334,"PARKVIEW HOSPITAL","WHEELER","TX",79096,"WHEELER","READM_30_AMI",NA,NA,"Not Available","Not Available"
451335,"MUENSTER MEMORIAL HOSPITAL","MUENSTER","TX",76252,"COOKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
451337,"W J MANGOLD MEMORIAL HOSPITAL","LOCKNEY","TX",79241,"FLOYD","READM_30_AMI",NA,NA,"Not Available","Not Available"
451338,"CULBERSON HOSPITAL","VAN HORN","TX",79855,"CULBERSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
451339,"THROCKMORTON COUNTY MEMORIAL HOSPITAL","THROCKMORTON","TX",76483,"THROCKMORTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
451340,"SHAMROCK GENERAL HOSPITAL","SHAMROCK","TX",79079,"WHEELER","READM_30_AMI",NA,NA,"Not Available","Not Available"
451341,"HASKELL MEMORIAL HOSPITAL","HASKELL","TX",79521,"HASKELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
451342,"MITCHELL COUNTY HOSPITAL DISTRICT","COLORADO CITY","TX",79512,"MITCHELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
451343,"ELECTRA MEMORIAL HOSPITAL","ELECTRA","TX",76360,"WICHITA","READM_30_AMI",NA,NA,"Not Available","Not Available"
451344,"HANSFORD COUNTY HOSPITAL","SPEARMAN","TX",79081,"HANSFORD","READM_30_AMI",NA,NA,"Not Available","Not Available"
451345,"CROSBYTON CLINIC HOSPITAL","CROSBYTON","TX",79322,"CROSBY","READM_30_AMI",NA,NA,"Not Available","Not Available"
451346,"YOAKUM COMMUNITY HOSPITAL","YOAKUM","TX",77995,"DE WITT","READM_30_AMI",NA,NA,"Not Available","Not Available"
451347,"COLEMAN COUNTY MEDICAL CENTER COMPANY","COLEMAN","TX",76834,"COLEMAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
451348,"HEART OF TEXAS MEMORIAL HOSPITAL","BRADY","TX",76825,"MCCULLOCH","READM_30_AMI",NA,NA,"Not Available","Not Available"
451349,"SWISHER MEMORIAL HOSPITAL","TULIA","TX",79088,"SWISHER","READM_30_AMI",NA,NA,"Not Available","Not Available"
451350,"PLAINS MEMORIAL HOSPITAL","DIMMITT","TX",79027,"CASTRO","READM_30_AMI",NA,NA,"Not Available","Not Available"
451351,"LYNN COUNTY HOSPITAL DISTRICT","TAHOKA","TX",79373,"LYNN","READM_30_AMI",NA,NA,"Not Available","Not Available"
451352,"HARDEMAN COUNTY MEMORIAL HOSPITAL","QUANAH","TX",79252,"HARDEMAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
451353,"CRANE COUNTY HOSPITAL DISTRICT","CRANE","TX",79731,"CRANE","READM_30_AMI",NA,NA,"Not Available","Not Available"
451354,"HAMILTON HOSPITAL","OLNEY","TX",76374,"YOUNG","READM_30_AMI",NA,NA,"Not Available","Not Available"
451355,"COLLINGSWORTH GENERAL HOSPITAL","WELLINGTON","TX",79095,"COLLINGSWORTH","READM_30_AMI",NA,NA,"Not Available","Not Available"
451356,"MEMORIAL MEDICAL CENTER","PORT LAVACA","TX",77979,"CALHOUN","READM_30_AMI",NA,NA,"Not Available","Not Available"
451357,"LITTLE RIVER HEALTHCARE","ROCKDALE","TX",76567,"MILAM","READM_30_AMI",NA,NA,"Not Available","Not Available"
451358,"MEMORIAL HOSPITAL","SEMINOLE","TX",79360,"GAINES","READM_30_AMI",NA,NA,"Not Available","Not Available"
451359,"OCHILTREE GENERAL HOSPITAL","PERRYTON","TX",79070,"OCHILTREE","READM_30_AMI",NA,NA,"Not Available","Not Available"
451360,"CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE","SAN AUGUSTINE","TX",75972,"SAN AUGUSTINE","READM_30_AMI",NA,NA,"Not Available","Not Available"
451361,"SABINE COUNTY HOSPITAL","HEMPHILL","TX",75948,"SABINE","READM_30_AMI",NA,NA,"Not Available","Not Available"
451362,"CLAY COUNTY MEMORIAL HOSPITAL","HENRIETTA","TX",76365,"CLAY","READM_30_AMI",NA,NA,"Not Available","Not Available"
451363,"JACKSON HEALTHCARE CENTER","EDNA","TX",77957,"JACKSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
451364,"OTTO KAISER MEMORIAL HOSPITAL","KENEDY","TX",78119,"KARNES","READM_30_AMI",NA,NA,"Not Available","Not Available"
451365,"SETON HIGHLAND LAKES","BURNET","TX",78611,"BURNET","READM_30_AMI",NA,NA,"Not Available","Not Available"
451366,"COCHRAN MEMORIAL HOSPITAL","MORTON","TX",79346,"COCHRAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
451367,"EAST TEXAS MEDICAL CENTER PITTSBURG","PITTSBURG","TX",75686,"CAMP","READM_30_AMI",NA,NA,"Not Available","Not Available"
451369,"GOLDEN PLAINS COMMUNITY HOSPITAL","BORGER","TX",79007,"HUTCHINSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
451370,"TMC- BONHAM HOSPITAL","BONHAM","TX",75418,"FANNIN","READM_30_AMI",NA,NA,"Not Available","Not Available"
451371,"SETON EDGAR B DAVIS HOSPITAL","LULING","TX",78648,"CALDWELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
451372,"MULESHOE AREA MEDICAL CENTER","MULESHOE","TX",79347,"BAILEY","READM_30_AMI",NA,NA,"Not Available","Not Available"
451373,"WARD MEMORIAL HOSPITAL","MONAHANS","TX",79756,"WARD","READM_30_AMI",NA,NA,"Not Available","Not Available"
451374,"BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR","TAYLOR","TX",76574,"WILLIAMSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
451375,"LIBERTY DAYTON REGIONAL MEDICAL CENTER","LIBERTY","TX",77575,"LIBERTY","READM_30_AMI",NA,NA,"Not Available","Not Available"
451376,"LAVACA MEDICAL CENTER","HALLETTSVILLE","TX",77964,"LAVACA","READM_30_AMI",NA,NA,"Not Available","Not Available"
451377,"REEVES COUNTY HOSPITAL DISTRICT","PECOS","TX",79772,"REEVES","READM_30_AMI",NA,NA,"Not Available","Not Available"
451378,"BIG BEND REGIONAL MEDICAL CENTER","ALPINE","TX",79830,"BREWSTER","READM_30_AMI",NA,NA,"Not Available","Not Available"
451379,"CORYELL MEMORIAL HEALTHCARE SYSTEM","GATESVILLE","TX",76528,"CORYELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
451380,"EAST TEXAS MEDICAL CENTER QUITMAN","QUITMAN","TX",75783,"WOOD","READM_30_AMI",NA,NA,"Not Available","Not Available"
451381,"MOTHER FRANCES HOSPITAL- WINNSBORO","WINNSBORO","TX",75494,"WOOD","READM_30_AMI",NA,NA,"Not Available","Not Available"
451382,"COMANCHE COUNTY MEDICAL CENTER","COMANCHE","TX",76442,"COMANCHE","READM_30_AMI",NA,NA,"Not Available","Not Available"
451384,"COGDELL MEMORIAL HOSPITAL","SNYDER","TX",79549,"SCURRY","READM_30_AMI",NA,NA,"Not Available","Not Available"
451385,"GOODALL WITCHER HOSPITAL","CLIFTON","TX",76634,"BOSQUE","READM_30_AMI",NA,NA,"Not Available","Not Available"
453300,"COOK CHILDRENS MEDICAL CENTER","FORT WORTH","TX",76104,"TARRANT","READM_30_AMI",NA,NA,"Not Available","Not Available"
453301,"DRISCOLL CHILDRENS HOSPITAL","CORPUS CHRISTI","TX",78411,"NUECES","READM_30_AMI",NA,NA,"Not Available","Not Available"
453302,"CHILDRENS MEDICAL CTR OF DALLAS","DALLAS","TX",75235,"DALLAS","READM_30_AMI",NA,NA,"Not Available","Not Available"
453304,"TEXAS CHILDRENS HOSP","HOUSTON","TX",77030,"HARRIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
453306,"COVENANT CHILDRENS HOSPITAL","LUBBOCK","TX",79410,"LUBBOCK","READM_30_AMI",NA,NA,"Not Available","Not Available"
453308,"OUR CHILDRENS HOUSE","ALLEN","TX",75002,"COLLIN","READM_30_AMI",NA,NA,"Not Available","Not Available"
453309,"HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON","HOUSTON","TX",77082,"HARRIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
453310,"DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS","AUSTIN","TX",78723,"TRAVIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
453311,"SHRINERS HOSPITALS FOR CHILDREN","GALVESTON","TX",77550,"GALVESTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
453312,"SHRINERS HOSPITALS FOR CHILDREN","HOUSTON","TX",77030,"HARRIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
453313,"EL PASO CHILDREN'S HOSPITAL","EL PASO","TX",79905,"EL PASO","READM_30_AMI",NA,NA,"Not Available","Not Available"
453314,"TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN","DALLAS","TX",75219,"DALLAS","READM_30_AMI",NA,NA,"Not Available","Not Available"
453315,"CHILDREN'S HOSPITAL OF SAN ANTONIO","SAN ANTONIO","TX",78207,"BEXAR","READM_30_AMI",NA,NA,"Not Available","Not Available"
453316,"CHILDRENS MEDICAL CENTER PLANO","PLANO","TX",75024,"COLLIN","READM_30_AMI",NA,NA,"Not Available","Not Available"
460001,"UTAH VALLEY HOSPITAL","PROVO","UT",84604,"UTAH","READM_30_AMI","No Different than the National Rate",15.9,"13.4","18.7"
460003,"SALT LAKE REGIONAL MEDICAL CENTER","SALT LAKE CITY","UT",84102,"SALT LAKE","READM_30_AMI","No Different than the National Rate",17,"13.7","20.8"
460004,"MCKAY DEE HOSPITAL","OGDEN","UT",84403,"WEBER","READM_30_AMI","No Different than the National Rate",16.5,"13.5","20.0"
460005,"OGDEN REGIONAL MEDICAL CENTER","OGDEN","UT",84405,"WEBER","READM_30_AMI","No Different than the National Rate",15,"12.1","18.3"
460006,"LDS HOSPITAL","SALT LAKE CITY","UT",84143,"SALT LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
460007,"CEDAR CITY HOSPITAL","CEDAR CITY","UT",84721,"IRON","READM_30_AMI",NA,NA,"Not Available","Not Available"
460009,"UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS","SALT LAKE CITY","UT",84132,"SALT LAKE","READM_30_AMI","No Different than the National Rate",17.1,"14.1","20.3"
460010,"INTERMOUNTAIN MEDICAL CENTER","MURRAY","UT",84107,"SALT LAKE","READM_30_AMI","No Different than the National Rate",14.3,"12.0","17.0"
460011,"CASTLEVIEW HOSPITAL","PRICE","UT",84501,"CARBON","READM_30_AMI",NA,NA,"Not Available","Not Available"
460013,"MOUNTAIN VIEW HOSPITAL","PAYSON","UT",84651,"UTAH","READM_30_AMI","No Different than the National Rate",16.7,"13.4","20.3"
460014,"MOUNTAIN WEST MEDICAL CENTER","TOOELE","UT",84074,"TOOELE","READM_30_AMI",NA,NA,"Not Available","Not Available"
460015,"LOGAN REGIONAL HOSPITAL","LOGAN","UT",84341,"CACHE","READM_30_AMI","No Different than the National Rate",15.9,"12.7","19.7"
460017,"BRIGHAM CITY COMMUNITY HOSPITAL","BRIGHAM CITY","UT",84302,"BOX ELDER","READM_30_AMI",NA,NA,"Not Available","Not Available"
460019,"UINTAH BASIN MEDICAL CENTER","ROOSEVELT","UT",84066,"DUCHESNE","READM_30_AMI",NA,NA,"Not Available","Not Available"
460021,"DIXIE REGIONAL MEDICAL CENTER","ST GEORGE","UT",84790,"WASHINGTON","READM_30_AMI","No Different than the National Rate",14.9,"12.5","17.6"
460023,"AMERICAN FORK HOSPITAL","AMERICAN FORK","UT",84003,"UTAH","READM_30_AMI",NA,NA,"Not Available","Not Available"
460026,"SEVIER VALLEY MEDICAL CENTER","RICHFIELD","UT",84701,"SEVIER","READM_30_AMI",NA,NA,"Not Available","Not Available"
460030,"ASHLEY REGIONAL MEDICAL CENTER","VERNAL","UT",84078,"UINTAH","READM_30_AMI",NA,NA,"Not Available","Not Available"
460033,"GARFIELD MEMORIAL HOSPITAL","PANGUITCH","UT",84759,"GARFIELD","READM_30_AMI",NA,NA,"Not Available","Not Available"
460035,"BEAVER VALLEY HOSPITAL","BEAVER","UT",84713,"BEAVER","READM_30_AMI",NA,NA,"Not Available","Not Available"
460039,"BEAR RIVER VALLEY HOSPITAL","TREMONTON","UT",84337,"BOX ELDER","READM_30_AMI",NA,NA,"Not Available","Not Available"
460041,"DAVIS HOSPITAL AND MEDICAL CENTER","LAYTON","UT",84041,"DAVIS","READM_30_AMI","No Different than the National Rate",16.7,"13.4","20.6"
460042,"LAKEVIEW HOSPITAL","BOUNTIFUL","UT",84010,"DAVIS","READM_30_AMI","No Different than the National Rate",16.5,"13.4","20.3"
460043,"OREM COMMUNITY HOSPITAL","OREM","UT",84057,"UTAH","READM_30_AMI",NA,NA,"Not Available","Not Available"
460044,"ALTA VIEW HOSPITAL","SANDY","UT",84094,"SALT LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
460047,"ST MARKS HOSPITAL","SALT LAKE CITY","UT",84124,"SALT LAKE","READM_30_AMI","No Different than the National Rate",15.7,"12.9","18.8"
460049,"THE ORTHOPEDIC SPECIALTY HOSPITAL","MURRAY","UT",84107,"SALT LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
460051,"JORDAN VALLEY MEDICAL CENTER","WEST JORDAN","UT",84088,"SALT LAKE","READM_30_AMI","No Different than the National Rate",16.4,"13.4","20.0"
460052,"TIMPANOGOS REGIONAL HOSPITAL","OREM","UT",84057,"UTAH","READM_30_AMI","No Different than the National Rate",16.9,"13.8","20.5"
460054,"CACHE VALLEY  HOSPITAL","NORTH LOGAN","UT",84341,"CACHE","READM_30_AMI",NA,NA,"Not Available","Not Available"
460057,"PARK CITY MEDICAL CENTER","PARK CITY","UT",84060,"SUMMIT","READM_30_AMI",NA,NA,"Not Available","Not Available"
460058,"RIVERTON HOSPITAL","RIVERTON","UT",84065,"SALT LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
460060,"LONE PEAK HOSPITAL","DRAPER","UT",84020,"SALT LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
461300,"DELTA COMMUNITY MEDICAL CENTER","DELTA","UT",84624,"MILLARD","READM_30_AMI",NA,NA,"Not Available","Not Available"
461301,"FILLMORE COMMUNITY MEDICAL CENTER","FILLMORE","UT",84631,"MILLARD","READM_30_AMI",NA,NA,"Not Available","Not Available"
461302,"MOAB REGIONAL HOSPITAL","MOAB","UT",84532,"GRAND","READM_30_AMI",NA,NA,"Not Available","Not Available"
461303,"SANPETE VALLEY HOSPITAL - CAH","MOUNT PLEASANT","UT",84647,"SANPETE","READM_30_AMI",NA,NA,"Not Available","Not Available"
461304,"CENTRAL VALLEY MEDICAL CENTER - CAH","NEPHI","UT",84648,"JUAB","READM_30_AMI",NA,NA,"Not Available","Not Available"
461305,"MILFORD VALLEY MEMORIAL HOSPITAL","MILFORD","UT",84751,"BEAVER","READM_30_AMI",NA,NA,"Not Available","Not Available"
461306,"GUNNISON VALLEY HOSPITAL","GUNNISON","UT",84634,"SANPETE","READM_30_AMI",NA,NA,"Not Available","Not Available"
461307,"HEBER VALLEY MEDICAL CENTER","HEBER CITY","UT",84032,"WASATCH","READM_30_AMI",NA,NA,"Not Available","Not Available"
461308,"SAN JUAN HOSPITAL","MONTICELLO","UT",84535,"SAN JUAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
461309,"KANE COUNTY HOSPITAL","KANAB","UT",84741,"KANE","READM_30_AMI",NA,NA,"Not Available","Not Available"
461310,"BLUE MOUNTAIN HOSPITAL","BLANDING","UT",84511,"SAN JUAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
463301,"PRIMARY CHILDRENS HOSPITAL","SALT LAKE CITY","UT",84113,"SALT LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
463302,"SHRINERS HOSPITALS FOR CHILDREN - S L C","SALT LAKE CITY","UT",84103,"SALT LAKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
470001,"CENTRAL VERMONT MEDICAL CENTER","BARRE","VT",5641,"WASHINGTON","READM_30_AMI","No Different than the National Rate",15.7,"12.8","19.0"
470003,"UNIVERSITY OF VERMONT MEDICAL CENTER","BURLINGTON","VT",5401,"CHITTENDEN","READM_30_AMI","No Different than the National Rate",15.7,"13.9","17.6"
470005,"RUTLAND REGIONAL MEDICAL CENTER","RUTLAND","VT",5701,"RUTLAND","READM_30_AMI","No Different than the National Rate",16.7,"13.8","20.1"
470011,"BRATTLEBORO MEMORIAL HOSPITAL","BRATTLEBORO","VT",5301,"WINDHAM","READM_30_AMI",NA,NA,"Not Available","Not Available"
470012,"SOUTHWESTERN VERMONT MEDICAL CENTER","BENNINGTON","VT",5201,"BENNINGTON","READM_30_AMI","No Different than the National Rate",17.2,"14.3","20.9"
470024,"NORTHWESTERN MEDICAL CENTER INC","SAINT ALBANS","VT",5478,"FRANKLIN","READM_30_AMI","No Different than the National Rate",16.3,"13.5","19.6"
471300,"GRACE COTTAGE HOSPITAL","TOWNSHEND","VT",5353,"WINDHAM","READM_30_AMI",NA,NA,"Not Available","Not Available"
471301,"GIFFORD MEDICAL CENTER","RANDOLPH","VT",5060,"ORANGE","READM_30_AMI",NA,NA,"Not Available","Not Available"
471302,"MT ASCUTNEY HOSPITAL","WINDSOR","VT",5089,"WINDSOR","READM_30_AMI",NA,NA,"Not Available","Not Available"
471303,"NORTHEASTERN VERMONT REGIONAL HOSPITAL","SAINT JOHNSBURY","VT",5819,"CALEDONIA","READM_30_AMI",NA,NA,"Not Available","Not Available"
471304,"NORTH COUNTRY HOSPITAL AND HEALTH CENTER","NEWPORT","VT",5855,"ORLEANS","READM_30_AMI",NA,NA,"Not Available","Not Available"
471305,"COPLEY HOSPITAL","MORRISVILLE","VT",5661,"LAMOILLE","READM_30_AMI",NA,NA,"Not Available","Not Available"
471306,"SPRINGFIELD HOSPITAL","SPRINGFIELD","VT",5156,"WINDSOR","READM_30_AMI","No Different than the National Rate",16.4,"13.4","19.7"
471307,"PORTER HOSPITAL, INC","MIDDLEBURY","VT",5753,"ADDISON","READM_30_AMI",NA,NA,"Not Available","Not Available"
490001,"NORTON COMMUNITY HOSPITAL","NORTON","VA",24273,"NORTON CITY","READM_30_AMI",NA,NA,"Not Available","Not Available"
490002,"RUSSELL COUNTY MEDICAL CENTER","LEBANON","VA",24266,"RUSSELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
480001,"ROY LESTER SCHNEIDER HOSPITAL,THE","ST THOMAS","VI",801,"","READM_30_AMI",NA,NA,"Not Available","Not Available"
480002,"GOV JUAN F LUIS HOSPITAL & MEDICAL CTR","ST CROIX","VI",820,"","READM_30_AMI","No Different than the National Rate",16.4,"13.1","20.2"
490004,"SENTARA RMH MEDICAL CENTER","HARRISONBURG","VA",22801,"HARRISONBURG CITY","READM_30_AMI","No Different than the National Rate",16.8,"14.5","19.4"
490005,"WINCHESTER MEDICAL CENTER","WINCHESTER","VA",22601,"WINCHESTER CITY","READM_30_AMI","No Different than the National Rate",17.6,"15.3","20.1"
490007,"SENTARA NORFOLK GENERAL HOSPITAL","NORFOLK","VA",23507,"NORFOLK CITY","READM_30_AMI","No Different than the National Rate",15.5,"13.5","17.6"
490009,"UNIVERSITY OF VIRGINIA MEDICAL CENTER","CHARLOTTESVILLE","VA",22908,"CHARLOTTESVILLE CITY","READM_30_AMI","No Different than the National Rate",18.3,"16.0","21.0"
490011,"BON SECOURS DEPAUL MEDICAL CENTER","NORFOLK","VA",23505,"NORFOLK CITY","READM_30_AMI","No Different than the National Rate",17.3,"14.4","20.9"
490013,"SENTARA HALIFAX REGIONAL HOSPITAL","SOUTH BOSTON","VA",24592,"HALIFAX","READM_30_AMI","No Different than the National Rate",15.2,"12.6","18.2"
490017,"BON SECOURS MARYVIEW MEDICAL CENTER","PORTSMOUTH","VA",23707,"PORTSMOUTH CITY","READM_30_AMI","No Different than the National Rate",16.2,"13.7","19.0"
490018,"AUGUSTA HEALTH","FISHERSVILLE","VA",22939,"AUGUSTA","READM_30_AMI","No Different than the National Rate",16.4,"13.9","19.1"
490019,"NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE","CULPEPER","VA",22701,"CULPEPER","READM_30_AMI","No Different than the National Rate",17.7,"14.6","21.4"
490020,"JOHN RANDOLPH MEDICAL CENTER","HOPEWELL","VA",23860,"HOPEWELL CITY","READM_30_AMI","No Different than the National Rate",18,"15.0","21.4"
490021,"CENTRA  HEALTH, INC","LYNCHBURG","VA",24501,"LYNCHBURG CITY","READM_30_AMI","No Different than the National Rate",17.7,"15.7","19.8"
490022,"MARY WASHINGTON HOSPITAL, INC","FREDERICKSBURG","VA",22401,"FREDERICKSBURG CITY","READM_30_AMI","No Different than the National Rate",16.8,"14.5","19.5"
490023,"FAUQUIER HOSPITAL","WARRENTON","VA",20186,"FAUQUIER","READM_30_AMI","No Different than the National Rate",18.2,"15.1","21.7"
490024,"CARILION ROANOKE MEMORIAL HOSPITAL","ROANOKE","VA",24014,"ROANOKE CITY","READM_30_AMI","No Different than the National Rate",17.4,"15.6","19.3"
490032,"MEDICAL COLLEGE OF VIRGINIA HOSPITALS","RICHMOND","VA",23298,"RICHMOND CITY","READM_30_AMI","No Different than the National Rate",15.6,"13.4","18.2"
490033,"WARREN MEMORIAL HOSPITAL","FRONT ROYAL","VA",22630,"WARREN","READM_30_AMI",NA,NA,"Not Available","Not Available"
490037,"RIVERSIDE SHORE MEMORIAL HOSPITAL","NASSAWADOX","VA",23413,"NORTHAMPTON","READM_30_AMI","No Different than the National Rate",17.2,"14.0","20.4"
490038,"SMYTH COUNTY COMMUNITY HOSPITAL","MARION","VA",24354,"SMYTH","READM_30_AMI","No Different than the National Rate",16.9,"13.9","20.1"
490040,"INOVA ALEXANDRIA HOSPITAL","ALEXANDRIA","VA",22304,"ALEXANDRIA CITY","READM_30_AMI","No Different than the National Rate",16.7,"14.3","19.6"
490041,"MARY IMMACULATE HOSPITAL","NEWPORT NEWS","VA",23602,"NEWPORT NEWS CITY","READM_30_AMI","No Different than the National Rate",16.9,"13.9","20.6"
490042,"CARILION NEW RIVER VALLEY MEDICAL CENTER","CHRISTIANSBURG","VA",24073,"MONTGOMERY","READM_30_AMI",NA,NA,"Not Available","Not Available"
490043,"INOVA LOUDOUN HOSPITAL","LEESBURG","VA",20176,"LOUDOUN","READM_30_AMI","No Different than the National Rate",17.1,"14.4","20.3"
490044,"SENTARA OBICI HOSPITAL","SUFFOLK","VA",23439,"SUFFOLK CITY","READM_30_AMI","No Different than the National Rate",16.7,"13.7","20.0"
490045,"NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER","MANASSAS","VA",20110,"MANASSAS CITY","READM_30_AMI","No Different than the National Rate",17,"14.0","20.4"
490046,"SENTARA LEIGH HOSPITAL","NORFOLK","VA",23502,"NORFOLK CITY","READM_30_AMI","No Different than the National Rate",16.5,"13.6","19.5"
490048,"LEWISGALE MEDICAL CENTER","SALEM","VA",24153,"SALEM","READM_30_AMI","No Different than the National Rate",17.7,"15.4","20.3"
490050,"VIRGINIA HOSPITAL CENTER","ARLINGTON","VA",22205,"ARLINGTON","READM_30_AMI","No Different than the National Rate",15.9,"13.2","19.3"
490052,"RIVERSIDE REGIONAL MEDICAL CENTER","NEWPORT NEWS","VA",23601,"NEWPORT NEWS CITY","READM_30_AMI","No Different than the National Rate",17.3,"14.8","20.1"
