"ID","Hospital","City","State","Zip","County","Measure_ID","Compared_to_National","Death_Score","Lower","Higher"
390258,"ST MARY MEDICAL CENTER","LANGHORNE","PA",19047,"BUCKS","MORT_30_AMI","Better than the National Rate",11.2,"9.1","13.7"
390263,"LEHIGH VALLEY HOSPITAL - MUHLENBERG","BETHLEHEM","PA",18017,"LEHIGH","MORT_30_AMI","No Different than the National Rate",13.8,"11.2","16.9"
390265,"JEFFERSON HOSPITAL","JEFFERSON HILLS","PA",15025,"ALLEGHENY","MORT_30_AMI","No Different than the National Rate",15.4,"12.3","19.1"
390266,"GROVE CITY MEDICAL CENTER","GROVE CITY","PA",16127,"MERCER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390267,"FORBES HOSPITAL","MONROEVILLE","PA",15146,"ALLEGHENY","MORT_30_AMI","No Different than the National Rate",14.7,"11.9","18.2"
390268,"MOUNT NITTANY MEDICAL CENTER","STATE COLLEGE","PA",16803,"CENTRE","MORT_30_AMI","No Different than the National Rate",13.9,"11.2","17.1"
390270,"GEISINGER WYOMING VALLEY MEDICAL CENTER","WILKES BARRE","PA",18711,"LUZERNE","MORT_30_AMI","No Different than the National Rate",16.4,"13.2","20.3"
390272,"VALLEY FORGE MEDICAL CENTER AND HOSPITAL","NORRISTOWN","PA",19401,"MONTGOMERY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390278,"EAGLEVILLE HOSPITAL","EAGLEVILLE","PA",19408,"MONTGOMERY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390290,"HAHNEMANN UNIVERSITY HOSPITAL","PHILADELPHIA","PA",19102,"PHILADELPHIA","MORT_30_AMI","No Different than the National Rate",13.5,"10.3","17.4"
390302,"BARIX CLINICS OF PENNSYLVANIA","LANGHORNE","PA",19047,"BUCKS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390304,"ROXBOROUGH MEMORIAL HOSPITAL","PHILADELPHIA","PA",19128,"PHILADELPHIA","MORT_30_AMI","No Different than the National Rate",12.8,"9.7","16.3"
390307,"EDGEWOOD SURGICAL HOSPITAL","TRANSFER","PA",16154,"MERCER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390312,"CANCER TREATMENT CENTERS OF AMERICA","PHILADELPHIA","PA",19124,"PHILADELPHIA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390314,"COORDINATED HEALTH ORTHOPEDIC HOSPITAL","BETHLEHEM","PA",18017,"LEHIGH","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390316,"SURGICAL INSTITUTE OF READING","WYOMISSING","PA",19610,"BERKS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390321,"SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH","ALLENTOWN","PA",18104,"LEHIGH","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390322,"Rothman Orthopaedic Specialty Hospital, LLC","BENSALEM","PA",19020,"BUCKS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390323,"ADVANCED SURGICAL HOSPITAL","WASHINGTON","PA",15301,"WASHINGTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390324,"PHYSICIAN'S CARE SURGICAL HOSPITAL","ROYERSFORD","PA",19468,"MONTGOMERY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390325,"OSS ORTHOPAEDIC HOSPITAL","YORK","PA",17402,"YORK","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390326,"ST LUKE'S HOSPITAL - ANDERSON CAMPUS","EASTON","PA",18045,"NORTHAMPTON","MORT_30_AMI","No Different than the National Rate",12.5,"9.4","16.4"
390327,"WELLSPAN SURGERY AND REHABILITATION HOSPITAL","YORK","PA",17403,"YORK","MORT_30_AMI",NA,NA,"Not Available","Not Available"
390328,"UPMC EAST","MONROEVILLE","PA",15146,"ALLEGHENY","MORT_30_AMI","No Different than the National Rate",12.3,"9.5","15.3"
390329,"EINSTEIN MEDICAL CENTER MONTGOMERY","EAST NORRITON","PA",19403,"MONTGOMERY","MORT_30_AMI","No Different than the National Rate",15.3,"12.1","19.1"
391300,"JERSEY SHORE HOSPITAL","JERSEY SHORE","PA",17740,"LYCOMING","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391301,"MUNCY VALLEY HOSPITAL","MUNCY","PA",17756,"LYCOMING","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391302,"MEYERSDALE MEDICAL CENTER","MYERSDALE","PA",15552,"SOMERSET","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391303,"FULTON COUNTY MEDICAL CENTER","MCCONNELLSBURG","PA",17233,"FULTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391304,"BUCKTAIL MEDICAL CENTER","RENOVO","PA",17764,"CLINTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391305,"TROY COMMUNITY HOSPITAL","TROY","PA",16947,"BRADFORD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391306,"ENDLESS MOUNTAINS HEALTH SYSTEMS","MONTROSE","PA",18801,"SUSQUEHANNA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391307,"TYRONE HOSPITAL","TYRONE","PA",16686,"BLAIR","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391308,"CORRY MEMORIAL HOSPITAL","CORRY","PA",16407,"ERIE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391309,"BARNES-KASSON COUNTY HOSPITAL","SUSQUEHANNA","PA",18847,"SUSQUEHANNA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391312,"PENN HIGHLANDS BROOKVILLE","BROOKVILLE","PA",15825,"JEFFERSON","MORT_30_AMI","No Different than the National Rate",14.5,"11.4","17.9"
391313,"CHARLES COLE MEMORIAL HOSPITAL","COUDERSPORT","PA",16915,"POTTER","MORT_30_AMI","No Different than the National Rate",13.7,"10.6","17.2"
391314,"TITUSVILLE HOSPITAL","TITUSVILLE","PA",16354,"CRAWFORD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
391315,"PENN HIGHLANDS ELK","SAINT MARYS","PA",15857,"ELK","MORT_30_AMI","No Different than the National Rate",13.9,"10.7","17.6"
393302,"CHILDREN'S HOSPITAL OF PITTSBURGH OF UPMC","PITTSBURGH","PA",15224,"ALLEGHENY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
393303,"CHILDREN'S HOSPITAL OF PHILADELPHIA","PHILADELPHIA","PA",19104,"PHILADELPHIA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
393304,"CHILDREN'S HOME OF PITTSBURGH","PITTSBURGH","PA",15224,"ALLEGHENY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
393307,"ST CHRISTOPHER'S HOSPITAL FOR CHILDREN","PHILADELPHIA","PA",19133,"PHILADELPHIA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
393308,"CHILDREN'S INSTITUTE OF PITTSBURGH, THE","PITTSBURGH","PA",15217,"ALLEGHENY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
393309,"SHRINERS HOSPITALS FOR CHILDREN - PHILADELPHIA","PHILADELPHIA","PA",19104,"PHILADELPHIA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400001,"PRESBYTERIAN COMMUNITY HOSP","SAN JUAN","PR",907,"SAN JUAN","MORT_30_AMI","No Different than the National Rate",14.1,"10.7","18.3"
400003,"HOSPITAL METROPOLITANO DR PILA","PONCE","PR",733,"PONCE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400004,"ASOCIACION HOSPITAL DEL MAESTRO, INC","SAN JUAN","PR",936,"SAN JUAN","MORT_30_AMI","No Different than the National Rate",14.9,"11.6","19.0"
400005,"HIMA SAN PABLO HUMACAO","HUMACAO","PR",791,"HUMACAO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400006,"DOCTORS' CENTER HOSPITAL SAN JUAN","FERNANDEZ JUNCOS","PR",909,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400007,"RYDER MEMORIAL HOSPITAL INC","HUMACAO","PR",791,"HUMACAO","MORT_30_AMI","No Different than the National Rate",13.9,"10.6","18.3"
400009,"SANTA ROSA CLINIC","GUAYAMA","PR",785,"GUAYANILLA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400010,"HOSPITAL GENERAL DE CASTANER","CASTANER","PR",631,"LARES","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400011,"HOSPITAL ORIENTE","HUMACAO","PR",792,"HUMACAO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400012,"HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ","SAN JUAN","PR",935,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400013,"HOSPITAL MENONITA DE CAYEY","CAYEY","PR",737,"CAYEY","MORT_30_AMI","No Different than the National Rate",14,"10.7","18.3"
400014,"BELLA VISTA HOSPITAL","MAYAGUEZ","PR",681,"MAYAGUEZ","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400015,"SAN JUAN MUNICIPAL HOSPITAL","RIO PIEDRAS","PR",936,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400016,"AUXILIO MUTUO HOSPITAL","HATO REY","PR",918,"SAN JUAN","MORT_30_AMI","No Different than the National Rate",15.9,"12.4","19.9"
400018,"MENNONITE GENERAL HOSPITAL INC","AIBONITO","PR",705,"AIBONITO","MORT_30_AMI","No Different than the National Rate",13.8,"10.2","18.6"
400019,"HOSPITAL PAVIA SANTURCE","FERNANDEZ JUNCOS","PR",910,"SAN JUAN","MORT_30_AMI","No Different than the National Rate",14.4,"11.2","18.1"
400021,"HOSPITAL DE LA CONCEPCION","SAN GERMAN","PR",683,"SAN GERMAN","MORT_30_AMI","No Different than the National Rate",15.8,"11.8","20.7"
400022,"HOSPITAL DAMAS INC","PONCE","PR",717,"PONCE","MORT_30_AMI","No Different than the National Rate",14.6,"11.0","19.2"
400026,"LAFAYETTE HOSPITAL","ARROYO","PR",714,"ARROYO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400032,"HOSPITAL HERMANOS MELENDEZ INC","BAYAMON","PR",960,"BAYAMON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400044,"SAN LUKE'S MEMORIAL HOSPITAL INC","PONCE","PR",733,"PONCE","MORT_30_AMI","No Different than the National Rate",14.7,"11.2","18.7"
400048,"HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC","GUAYAMA","PR",785,"GUAYANILLA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400061,"HOSPITAL UNIVERSITARIO DE ADULTO","RIO PIEDRAS","PR",927,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400079,"HOSP COMUNITARIO BUEN SAMARITANO","AGUADILLA","PR",603,"AGUADILLA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400087,"HOSPITAL DR CAYETANO COLL Y TOSTE","ARECIBO","PR",613,"ARECIBO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400098,"HOSPITAL SAN FRANCISCO","SAN JUAN","PR",923,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400102,"HOSPITAL MATILDES BRENES INC","BAYAMON","PR",959,"BAYAMON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400103,"MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES","MAYAGUEZ","PR",682,"MAYAGUEZ","MORT_30_AMI","No Different than the National Rate",15.9,"11.9","21.1"
400104,"HOSPITAL MENONITA CAGUAS INC","CAGUAS","PR",725,"CAGUAS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400105,"HOSPITAL UNIVERSITARIO DR RUIZ ARNAU","BAYAMON","PR",956,"BAYAMON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400106,"METROPOLITAN HOSPITAL","SAN JUAN","PR",915,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400109,"HIMA SAN PABLO BAYAMON","BAYAMON","PR",961,"BAYAMON","MORT_30_AMI","No Different than the National Rate",16.4,"12.8","21.4"
400110,"HOSPITAL METROPOLITANO DR TITO MATTEI","YAUCO","PR",698,"YAUCO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400111,"HOSPITAL SAN CARLOS BORROMEO","MOCA","PR",676,"MOCA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400112,"HOSPITAL UPR, DR  FEDERICO TRILLA","CAROLINA","PR",984,"CAROLINA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400113,"HOSPITAL SAN CRISTOBAL","COTO LAUREL","PR",780,"PONCE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400114,"MANATI MEDICAL CENTER DR OTERO LOPEZ","MANATI","PR",674,"MANATI","MORT_30_AMI","No Different than the National Rate",13.2,"9.7","17.9"
400115,"CENTRO MEDICO WILMA N VAZQUEZ","VEGA BAJA","PR",693,"VEGA BAJA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400117,"HOSPITAL DR SUSONI INC","ARECIBO","PR",614,"ARECIBO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400118,"DOCTORS' CENTER HOSPITAL, INC","MANATI","PR",674,"MANATI","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400120,"HIMA SAN PABLO-CAGUAS","CAGUAS","PR",725,"CAGUAS","MORT_30_AMI","No Different than the National Rate",15.2,"11.4","19.7"
400121,"HOSPITAL SAN GERARDO","SAN JUAN","PR",928,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400122,"PROFESSIONAL HOSPITAL GUAYNABO INC","ALT DE SANTA","PR",969,"GUAYNABO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400123,"HOSPITAL PEREA","MAYAGUEZ","PR",681,"MAYAGUEZ","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400124,"CENTRO CARDIOVASCULAR","RIO PIEDRAS","PR",936,"SAN JUAN","MORT_30_AMI","No Different than the National Rate",13.8,"10.1","18.6"
400125,"HIMA-SAN PABLO FAJARDO","FAJARDO","PR",738,"FAJARDO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400126,"HOSPITAL METROPOLITANO SAN GERMAN","SAN GERMAN","PR",683,"SAN GERMAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400127,"ADMIN DE SERVICIOS MEDICOS  PUERTO RIC","SAN JUAN","PR",935,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400128,"HOSPITAL PAVIA HATO REY, INC","HATO REY","PR",919,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400130,"HOSPITAL METROPOLITANO DE LA MONTANA","BDA NUEVA","PR",641,"UTUADO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
400131,"CARIBBEAN MEDICAL CENTER","FAJARDO","PR",738,"FAJARDO","MORT_30_AMI",NA,NA,"Not Available","Not Available"
403301,"UNIVERSITY PEDIATRIC HOSPITAL","SAN JUAN","PR",935,"SAN JUAN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
410001,"MEMORIAL HOSPITAL OF RHODE ISLAND","PAWTUCKET","RI",2860,"PROVIDENCE","MORT_30_AMI","No Different than the National Rate",13.1,"9.9","17.0"
410004,"ROGER WILLIAMS MEDICAL CENTER","PROVIDENCE","RI",2908,"PROVIDENCE","MORT_30_AMI","No Different than the National Rate",11.6,"9.2","14.6"
410005,"OUR LADY OF FATIMA HOSPITAL","NORTH PROVIDENCE","RI",2904,"PROVIDENCE","MORT_30_AMI","No Different than the National Rate",13.1,"10.4","16.5"
410006,"NEWPORT HOSPITAL","NEWPORT","RI",2840,"NEWPORT","MORT_30_AMI","No Different than the National Rate",13.1,"10.1","16.4"
410007,"RHODE ISLAND HOSPITAL","PROVIDENCE","RI",2903,"PROVIDENCE","MORT_30_AMI","No Different than the National Rate",12.3,"10.0","14.8"
410008,"SOUTH COUNTY HOSPITAL INC","WAKEFIELD","RI",2879,"WASHINGTON","MORT_30_AMI","No Different than the National Rate",14.7,"11.4","18.9"
410009,"KENT COUNTY MEMORIAL HOSPITAL","WARWICK","RI",2886,"KENT","MORT_30_AMI","No Different than the National Rate",12.2,"9.8","14.9"
410010,"WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND","PROVIDENCE","RI",2905,"PROVIDENCE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
410011,"LANDMARK MEDICAL CENTER,  INC","WOONSOCKET","RI",2895,"PROVIDENCE","MORT_30_AMI","No Different than the National Rate",12.6,"10.1","15.5"
410012,"MIRIAM HOSPITAL","PROVIDENCE","RI",2906,"PROVIDENCE","MORT_30_AMI","Better than the National Rate",11.3,"9.2","14.0"
410013,"WESTERLY HOSPITAL","WESTERLY","RI",2891,"WASHINGTON","MORT_30_AMI","No Different than the National Rate",13.2,"10.3","16.8"
420002,"PIEDMONT MEDICAL CENTER","ROCK HILL","SC",29730,"YORK","MORT_30_AMI","No Different than the National Rate",16.1,"13.3","19.4"
420004,"MUSC MEDICAL CENTER","CHARLESTON","SC",29425,"CHARLESTON","MORT_30_AMI","No Different than the National Rate",13.6,"10.7","16.9"
420005,"MCLEOD MEDICAL CENTER - DILLON","DILLON","SC",29536,"DILLON","MORT_30_AMI","No Different than the National Rate",15.3,"11.8","19.9"
420007,"SPARTANBURG MEDICAL CENTER","SPARTANBURG","SC",29303,"SPARTANBURG","MORT_30_AMI","No Different than the National Rate",15.4,"13.1","18.1"
420009,"GHS OCONEE MEMORIAL  HOSPITAL","SENECA","SC",29672,"OCONEE","MORT_30_AMI","No Different than the National Rate",15.3,"11.7","19.5"
420010,"CAROLINA PINES REGIONAL MEDICAL CENTER","HARTSVILLE","SC",29550,"DARLINGTON","MORT_30_AMI","No Different than the National Rate",13.8,"10.6","17.7"
420011,"CANNON MEMORIAL HOSPITAL","PICKENS","SC",29671,"PICKENS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420015,"BAPTIST EASLEY HOSPITAL","EASLEY","SC",29641,"PICKENS","MORT_30_AMI","No Different than the National Rate",14.7,"11.3","18.9"
420018,"PALMETTO HEALTH RICHLAND","COLUMBIA","SC",29203,"RICHLAND","MORT_30_AMI","No Different than the National Rate",12.1,"9.8","14.7"
420019,"CHESTER REGIONAL MEDICAL CENTER","CHESTER","SC",29706,"CHESTER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420020,"GEORGETOWN MEMORIAL HOSPITAL","GEORGETOWN","SC",29440,"GEORGETOWN","MORT_30_AMI","No Different than the National Rate",12.9,"9.9","16.6"
420023,"ST FRANCIS-DOWNTOWN","GREENVILLE","SC",29601,"GREENVILLE","MORT_30_AMI","No Different than the National Rate",12.6,"10.1","15.5"
420026,"PROVIDENCE HOSPITAL","COLUMBIA","SC",29204,"RICHLAND","MORT_30_AMI","No Different than the National Rate",13.3,"11.1","15.9"
420027,"ANMED HEALTH","ANDERSON","SC",29621,"ANDERSON","MORT_30_AMI","No Different than the National Rate",13.5,"10.7","16.5"
420030,"COLLETON MEDICAL CENTER","WALTERBORO","SC",29488,"COLLETON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420033,"GHS GREER MEMORIAL HOSPITAL","GREER","SC",29650,"GREENVILLE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420036,"SPRINGS MEMORIAL HOSPITAL","LANCASTER","SC",29720,"LANCASTER","MORT_30_AMI","No Different than the National Rate",14.6,"11.3","18.5"
420037,"GHS-HILLCREST MEMORIAL HOSPITAL","SIMPSONVILLE","SC",29681,"GREENVILLE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420038,"GHS  LAURENS COUNTY MEMORIAL HOSPITAL","CLINTON","SC",29325,"LAURENS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420043,"MARY BLACK HEALTH SYSTEM GAFFNEY","GAFFNEY","SC",29340,"CHEROKEE","MORT_30_AMI","No Different than the National Rate",14.6,"11.0","18.8"
420048,"KERSHAWHEALTH","CAMDEN","SC",29020,"KERSHAW","MORT_30_AMI","No Different than the National Rate",12.8,"10.1","16.1"
420049,"CONWAY MEDICAL CENTER","CONWAY","SC",29526,"HORRY","MORT_30_AMI","No Different than the National Rate",14.3,"10.9","18.3"
430081,"PHS INDIAN HOSPITAL AT PINE RIDGE","PINE RIDGE","SD",57770,"","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420051,"MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","FLORENCE","SC",29506,"FLORENCE","MORT_30_AMI","No Different than the National Rate",13.9,"11.7","16.4"
420053,"NEWBERRY COUNTY MEMORIAL HOSPITAL","NEWBERRY","SC",29108,"NEWBERRY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420055,"CAROLINAS HOSPITAL SYSTEM MARION","MULLINS","SC",29574,"MARION","MORT_30_AMI","No Different than the National Rate",13.4,"10.2","17.0"
420057,"MCLEOD MEDICAL CENTER - DARLINGTON","DARLINGTON","SC",29540,"DARLINGTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420065,"BON SECOURS-ST FRANCIS XAVIER HOSPITAL","CHARLESTON","SC",29414,"CHARLESTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420066,"LAKE CITY COMMUNITY HOSPITAL","LAKE CITY","SC",29560,"FLORENCE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420067,"BEAUFORT COUNTY MEMORIAL HOSPITAL","BEAUFORT","SC",29902,"BEAUFORT","MORT_30_AMI","No Different than the National Rate",14.6,"11.2","18.5"
420068,"TRMC OF ORANGEBURG & CALHOUN","ORANGEBURG","SC",29115,"ORANGEBURG","MORT_30_AMI","No Different than the National Rate",13.2,"10.3","16.8"
420069,"CLARENDON MEMORIAL HOSPITAL","MANNING","SC",29102,"CLARENDON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420070,"PALMETTO HEALTH TUOMEY HOSPITAL","SUMTER","SC",29150,"SUMTER","MORT_30_AMI","No Different than the National Rate",14.5,"11.6","17.9"
420071,"SELF REGIONAL HEALTHCARE","GREENWOOD","SC",29646,"GREENWOOD","MORT_30_AMI","No Different than the National Rate",15.5,"12.7","18.5"
420072,"HAMPTON REGIONAL MEDICAL CENTER","VARNVILLE","SC",29944,"HAMPTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420073,"LEXINGTON MEDICAL CENTER","WEST COLUMBIA","SC",29169,"LEXINGTON","MORT_30_AMI","No Different than the National Rate",14.3,"11.8","17.3"
420078,"GHS GREENVILLE MEMORIAL HOSPITAL","GREENVILLE","SC",29605,"GREENVILLE","MORT_30_AMI","No Different than the National Rate",12.4,"10.4","14.8"
420079,"TRIDENT MEDICAL CENTER","CHARLESTON","SC",29406,"CHARLESTON","MORT_30_AMI","No Different than the National Rate",13.7,"10.9","16.8"
420080,"HILTON HEAD REGIONAL MEDICAL CENTER","HILTON HEAD ISLAND","SC",29925,"BEAUFORT","MORT_30_AMI","No Different than the National Rate",14.8,"11.7","18.5"
420082,"AIKEN REGIONAL MEDICAL CENTER","AIKEN","SC",29801,"AIKEN","MORT_30_AMI","No Different than the National Rate",15.4,"12.2","19.2"
420083,"MARY BLACK HEALTH SYSTEM SPARTANBURG","SPARTANBURG","SC",29307,"SPARTANBURG","MORT_30_AMI","No Different than the National Rate",14.7,"11.4","18.6"
420085,"GRAND STRAND REGIONAL MEDICAL CENTER","MYRTLE BEACH","SC",29572,"HORRY","MORT_30_AMI","No Different than the National Rate",13.9,"11.5","16.5"
420086,"PALMETTO HEALTH BAPTIST","COLUMBIA","SC",29220,"RICHLAND","MORT_30_AMI","No Different than the National Rate",15.4,"11.8","19.8"
420087,"ROPER HOSPITAL","CHARLESTON","SC",29401,"CHARLESTON","MORT_30_AMI","No Different than the National Rate",14.5,"11.8","17.5"
420089,"EAST COOPER MEDICAL CENTER","MOUNT PLEASANT","SC",29464,"CHARLESTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420091,"CAROLINAS HOSPITAL SYSTEM","FLORENCE","SC",29505,"FLORENCE","MORT_30_AMI","No Different than the National Rate",12.3,"9.8","15.4"
420098,"WACCAMAW COMMUNITY HOSPITAL","MURRELLS INLET","SC",29576,"GEORGETOWN","MORT_30_AMI","No Different than the National Rate",14.2,"11.0","18.0"
420101,"COASTAL CAROLINA HOSPITAL","HARDEEVILLE","SC",29927,"JASPER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420102,"GHS PATEWOOD MEMORIAL HOSPITAL","GREENVILLE","SC",29615,"GREENVILLE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420103,"PELHAM MEDICAL CENTER","GREER","SC",29651,"GREENVILLE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
420104,"MOUNT PLEASANT HOSPITAL","MOUNT PLEASANT","SC",29466,"CHARLESTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
